,NVDA
7066,62.42
7067,62.43
7068,62.43
7069,62.4425
7070,62.43
7071,62.46
7072,62.45
7073,62.4899
7074,62.49
7075,62.5397
7076,62.535
7077,62.53
7078,62.525
7079,62.535
7080,62.615
7081,62.68
7082,62.68
7083,62.66
7084,62.6
7085,62.57
7086,62.56
7087,62.575
7088,62.54
7089,62.54
7090,62.525
7091,62.54
7092,62.533
7093,62.51
7094,62.56
7095,62.53
7096,62.5001
7097,62.415
7098,62.41
7099,62.45
7100,62.4
7101,62.34
7102,62.34
7103,62.27
7104,62.2686
7105,62.2786
7106,62.29
7107,62.23
7108,62.24
7109,62.23
7110,62.19
7111,62.26
7112,62.21
7113,62.165
7114,62.21
7115,62.22
7116,62.21
7117,62.3
7118,62.34
7119,62.32
7120,62.31
7121,62.35
7122,62.41
7123,62.405
7124,62.43
7125,62.4
7126,62.3833
7127,62.41
7128,62.3867
7129,62.36
7130,62.35
7131,62.375
7132,62.36
7133,62.35
7134,62.32
7135,62.32
7136,62.34
7137,62.39
7138,62.4
7139,62.41
7140,62.39
7141,62.41
7142,62.43
7143,62.47
7144,62.5
7145,62.45
7146,62.485
7147,62.46
7148,62.45
7149,62.47
7150,62.45
7151,62.4801
7152,62.46
7153,62.47
7154,62.41
7155,62.4014
7156,62.41
7157,62.39
7158,62.41
7159,62.4
7160,62.41
7161,62.4299
7162,62.41
7163,62.4048
7164,62.3933
7165,62.4
7166,62.4
7167,62.39
7168,62.42
7169,62.42
7170,62.45
7171,62.44
7172,62.445
7173,62.45
7174,62.43
7175,62.45
7176,62.45
7177,62.45
7178,62.455
7179,62.48
7180,62.469
7181,62.47
7182,62.4734
7183,62.485
7184,62.465
7185,62.465
7186,62.45
7187,62.43
7188,62.41
7189,62.4
7190,62.42
7191,62.41
7192,62.405
7193,62.41
7194,62.39
7195,62.405
7196,62.416
7197,62.41
7198,62.411
7199,62.4
7200,62.435
7201,62.385
7202,62.4
7203,62.405
7204,62.39
7205,62.3865
7206,62.365
7207,62.31
7208,62.31
7209,62.34
7210,62.3152
7211,62.31
7212,62.34
7213,62.325
7214,62.315
7215,62.3107
7216,62.31
7217,62.28
7218,62.28
7219,62.26
7220,62.234
7221,62.245
7222,62.22
7223,62.205
7224,62.23
7225,62.24
7226,62.25
7227,62.215
7228,62.2
7229,62.225
7230,62.21
7231,62.1648
7232,62.1846
7233,62.18
7234,62.19
7235,62.21
7236,62.2375
7237,62.23
7238,62.225
7239,62.2
7240,62.23
7241,62.255
7242,62.25
7243,62.247
7244,62.24
7245,62.25
7246,62.24
7247,62.245
7248,62.2382
7249,62.23
7250,62.21
7251,62.225
7252,62.22
7253,62.22
7254,62.2299
7255,62.22
7256,62.21
7257,62.235
7258,62.195
7259,62.205
7260,62.22
7261,62.185
7262,62.161
7263,62.21
7264,62.22
7265,62.2399
7266,62.23
7267,62.215
7268,62.22
7269,62.235
7270,62.245
7271,62.29
7272,62.3
7273,62.32
7274,62.345
7275,62.34
7276,62.33
7277,62.34
7278,62.31
7279,62.3
7280,62.34
7281,62.33
7282,62.3379
7283,62.33
7284,62.3365
7285,62.3665
7286,62.4
7287,62.385
7288,62.38
7289,62.4
7290,62.39
7291,62.38
7292,62.42
7293,62.425
7294,62.435
7295,62.41
7296,62.43
7297,62.41
7298,62.393
7299,62.405
7300,62.4
7301,62.39
7302,62.39
7303,62.365
7304,62.39
7305,62.39
7306,62.39
7307,62.4
7308,62.3999
7309,62.4
7310,62.38
7311,62.386
7312,62.36
7313,62.34
7314,62.362
7315,62.34
7316,62.34
7317,62.34
7318,62.339
7319,62.33
7320,62.33
7321,62.31
7322,62.33
7323,62.37
7324,62.36
7325,62.34
7326,62.365
7327,62.345
7328,62.34
7329,62.33
7330,62.35
7331,62.37
7332,62.36
7333,62.3901
7334,62.3967
7335,62.39
7336,62.3954
7337,62.39
7338,62.375
7339,62.375
7340,62.365
7341,62.405
7342,62.401
7343,62.41
7344,62.4
7345,62.43
7346,62.45
7347,62.43
7348,62.42
7349,62.425
7350,62.42
7351,62.41
7352,62.39
7353,62.385
7354,62.3738
7355,62.371
7356,62.375
7357,62.38
7358,62.385
7359,62.39
7360,62.4
7361,62.375
7362,62.355
7363,62.37
7364,62.36
7365,62.36
7366,62.36
7367,62.36
7368,62.335
7369,62.335
7370,62.315
7371,62.2901
7372,62.29
7373,62.26
7374,62.28
7375,62.26
7376,62.265
7377,62.3
7378,62.275
7379,62.275
7380,62.28
7381,62.25
7382,62.27
7383,62.2801
7384,62.3
7385,62.2801
7386,62.32
7387,62.32
7388,62.325
7389,62.33
7390,62.33
7391,62.305
7392,62.31
7393,62.29
7394,62.27
7395,62.275
7396,62.26
7397,62.265
7398,62.265
7399,62.26
7400,62.31
7401,62.3142
7402,62.29
7403,62.28
7404,62.265
7405,62.275
7406,62.265
7407,62.22
7408,62.22
7409,62.215
7410,62.26
7411,62.375
7412,62.195
7413,62.1787
7414,62.145
7415,61.94
7416,61.77
7417,61.89
7418,61.84
7419,61.88
7420,61.87
7421,61.832
7422,61.87
7423,61.83
7424,61.84
7425,61.85
7426,61.87
7427,61.8401
7428,61.86
7429,61.9
7430,61.83
7431,61.84
7432,61.855
7433,61.91
7434,62.0
7435,62.06
7436,62.14
7437,62.19
7438,62.25
7439,62.28
7440,62.3786
7441,62.36
7442,62.253
7443,62.31
7444,62.25
7445,62.27
7446,62.28
7447,62.3
7448,62.285
7449,62.27
7450,62.25
7451,62.22
7452,62.26
7453,62.28
7454,62.27
7455,62.315
7456,62.3061
7457,62.39
7458,62.37
7459,62.499
7460,62.43
7461,62.45
7462,62.44
7463,62.4498
7464,62.505
7465,62.5801
7466,62.5299
7467,62.6008
7468,62.585
7469,62.55
7470,62.6
7471,62.56
7472,62.555
7473,62.5301
7474,62.53
7475,62.53
7476,62.5662
7477,62.52
7478,62.545
7479,62.595
7480,62.56
7481,62.535
7482,62.5098
7483,62.5
7484,62.487
7485,62.51
7486,62.5
7487,62.49
7488,62.48
7489,62.41
7490,62.395
7491,62.36
7492,62.3554
7493,62.33
7494,62.39
7495,62.4
7496,62.4
7497,62.43
7498,62.43
7499,62.445
7500,62.5
7501,62.48
7502,62.53
7503,62.495
7504,62.5099
7505,62.57100000000001
7506,62.585
7507,62.56
7508,62.5358
7509,62.555
7510,62.49
7511,62.52
7512,62.51
7513,62.505
7514,62.56
7515,62.53
7516,62.51
7517,62.48
7518,62.47
7519,62.44
7520,62.36
7521,62.335
7522,62.24
7523,62.27
7524,62.29
7525,62.25
7526,62.23
7527,62.249
7528,62.19
7529,62.16
7530,62.14
7531,62.13
7532,62.15
7533,62.18
7534,62.18
7535,62.24
7536,62.215
7537,62.2262
7538,62.25
7539,62.2993
7540,62.25
7541,62.23
7542,62.22
7543,62.225
7544,62.24
7545,62.21
7546,62.218
7547,62.235
7548,62.25
7549,62.28
7550,62.285
7551,62.33
7552,62.36
7553,62.32
7554,62.35
7555,62.34
7556,62.34
7557,62.37
7558,62.38
7559,62.39
7560,62.381
7561,62.38
7562,62.36
7563,62.3254
7564,62.3499
7565,62.3301
7566,62.3
7567,62.274
7568,62.28
7569,62.32
7570,62.33
7571,62.35
7572,62.32
7573,62.32
7574,62.3096
7575,62.3
7576,62.31
7577,62.3342
7578,62.33
7579,62.33
7580,62.31
7581,62.32
7582,62.315
7583,62.31
7584,62.31
7585,62.41
7586,62.5
7587,62.515
7588,62.47
7589,62.45
7590,62.46
7591,62.44
7592,62.45
7593,62.4414
7594,62.46
7595,62.4301
7596,62.44
7597,62.46
7598,62.46
7599,62.45
7600,62.45
7601,62.44
7602,62.44
7603,62.45
7604,62.45
7605,62.4161
7606,62.4
7607,62.46
7608,62.4601
7609,62.48
7610,62.46
7611,62.46
7612,62.43
7613,62.43
7614,62.41
7615,62.3901
7616,62.37
7617,62.36
7618,62.36
7619,62.36
7620,62.38
7621,62.37
7622,62.37
7623,62.36
7624,62.39
7625,62.38
7626,62.37
7627,62.36
7628,62.37
7629,62.375
7630,62.375
7631,62.4
7632,62.3898
7633,62.39
7634,62.37
7635,62.37
7636,62.37
7637,62.385
7638,62.385
7639,62.37
7640,62.365
7641,62.375
7642,62.37
7643,62.345
7644,62.335
7645,62.24
7646,62.22
7647,62.18
7648,62.23
7649,62.21
7650,62.27
7651,62.24
7652,62.23
7653,62.21
7654,62.22
7655,62.235
7656,62.24
7657,62.2199
7658,62.21
7659,62.22
7660,62.21
7661,62.25
7662,62.23
7663,62.24
7664,62.25
7665,62.28
7666,62.32
7667,62.35
7668,62.39
7669,62.42
7670,62.4
7671,62.39
7672,62.4
7673,62.39
7674,62.41
7675,62.42
7676,62.43
7677,62.45
7678,62.42
7679,62.38
7680,62.3822
7681,62.38
7682,62.41
7683,62.42
7684,62.44
7685,62.41
7686,62.41
7687,62.42
7688,62.42
7689,62.42
7690,62.415
7691,62.42
7692,62.37
7693,62.4
7694,62.403
7695,62.42
7696,62.42
7697,62.42
7698,62.42
7699,62.41
7700,62.405
7701,62.416
7702,62.41
7703,62.43
7704,62.41
7705,62.397
7706,62.41
7707,62.36
7708,62.32
7709,62.33
7710,62.31
7711,62.32
7712,62.32
7713,62.33
7714,62.35
7715,62.36
7716,62.35
7717,62.38
7718,62.38
7719,62.3685
7720,62.41
7721,62.41
7722,62.425
7723,62.44
7724,62.4385
7725,62.41
7726,62.407
7727,62.419
7728,62.4
7729,62.42
7730,62.429
7731,62.43
7732,62.4101
7733,62.43
7734,62.415
7735,62.42
7736,62.4
7737,62.39
7738,62.4
7739,62.4
7740,62.38
7741,62.38
7742,62.42
7743,62.43
7744,62.43
7745,62.43
7746,62.445
7747,62.45
7748,62.44
7749,62.4601
7750,62.48
7751,62.445
7752,62.48
7753,62.475
7754,62.46
7755,62.48
7756,62.47
7757,62.47
7758,62.4762
7759,62.47
7760,62.47
7761,62.455
7762,62.471
7763,62.47
7764,62.49
7765,62.4899
7766,62.51
7767,62.51
7768,62.51
7769,62.5
7770,62.5
7771,62.497
7772,62.505
7773,62.505
7774,62.485
7775,62.475
7776,62.4885
7777,62.4885
7778,62.477
7779,62.455
7780,62.435
7781,62.445
7782,62.45
7783,62.44
7784,62.445
7785,62.435
7786,62.455
7787,62.47
7788,62.46
7789,62.48
7790,62.49
7791,62.48
7792,62.48
7793,62.47
7794,62.48
7795,62.51
7796,62.505
7797,62.53
7798,62.51
7799,62.51
7800,62.52
7801,63.0133
7802,63.19
7803,63.285
7804,63.2632
7805,63.19
7806,63.15
7807,63.15
7808,63.2
7809,63.102
7810,63.07
7811,63.1462
7812,63.15
7813,63.239
7814,63.24
7815,63.23
7816,63.1064
7817,63.18
7818,63.2199
7819,63.18
7820,63.1663
7821,63.0801
7822,63.1226
7823,63.08
7824,63.03
7825,63.02
7826,63.03
7827,63.01
7828,63.03
7829,63.0258
7830,62.93
7831,62.91
7832,62.9366
7833,62.9
7834,62.82
7835,62.76
7836,62.7708
7837,62.755
7838,62.75
7839,62.78
7840,62.86
7841,62.8154
7842,62.85
7843,62.88
7844,62.9
7845,62.9299
7846,62.85
7847,62.8945
7848,62.92
7849,62.93
7850,62.86
7851,62.91
7852,62.87
7853,62.89
7854,62.88
7855,62.88
7856,62.9358
7857,62.925
7858,62.95
7859,62.9262
7860,62.92
7861,62.97
7862,62.935
7863,62.98
7864,63.0
7865,63.04
7866,63.0
7867,62.985
7868,63.03
7869,63.0436
7870,63.03
7871,63.09
7872,63.1027
7873,63.157
7874,63.17
7875,63.16
7876,63.15
7877,63.13
7878,63.075
7879,63.0754
7880,63.0338
7881,62.965
7882,63.0
7883,62.97
7884,62.93
7885,62.9674
7886,62.965
7887,62.89
7888,62.89
7889,62.87
7890,62.865
7891,62.82
7892,62.795
7893,62.8
7894,62.81
7895,62.81
7896,62.8
7897,62.78
7898,62.79
7899,62.7799
7900,62.765
7901,62.79
7902,62.81
7903,62.8
7904,62.7807
7905,62.785
7906,62.79
7907,62.82
7908,62.87
7909,62.85
7910,62.87
7911,62.85
7912,62.8635
7913,62.86
7914,62.885
7915,62.8999
7916,62.8601
7917,62.9019
7918,62.8901
7919,62.875
7920,62.8856
7921,62.85
7922,62.82
7923,62.84
7924,62.85
7925,62.88
7926,62.9
7927,62.9
7928,62.935
7929,62.95
7930,62.95
7931,63.01
7932,63.02
7933,62.995
7934,62.985
7935,62.945
7936,62.965
7937,62.99
7938,62.9642
7939,62.99
7940,62.955
7941,62.9765
7942,62.965
7943,62.995
7944,63.0
7945,63.0
7946,63.03
7947,62.995
7948,62.9899
7949,62.9798
7950,62.9648
7951,62.95
7952,62.95
7953,62.96
7954,62.969
7955,62.955
7956,62.959
7957,62.95
7958,62.95
7959,62.95
7960,62.955
7961,62.95
7962,62.9464
7963,62.985
7964,62.98
7965,62.95
7966,62.96
7967,62.95
7968,62.97
7969,62.9519
7970,62.955
7971,62.97
7972,63.01
7973,63.0398
7974,63.03
7975,63.02
7976,63.03
7977,63.06
7978,63.07
7979,63.07
7980,63.075
7981,63.01
7982,63.0164
7983,63.02
7984,62.9737
7985,62.98
7986,62.96
7987,62.9545
7988,63.03
7989,62.995
7990,62.99
7991,62.985
7992,62.97
7993,62.975
7994,62.975
7995,62.9764
7996,62.975
7997,62.95
7998,62.9236
7999,62.94
8000,62.915
8001,62.93
8002,62.9799
8003,62.975
8004,62.945
8005,62.88
8006,62.82
8007,62.87
8008,62.835
8009,62.855
8010,62.89
8011,62.8562
8012,62.87
8013,62.905
8014,62.915
8015,62.905
8016,62.8964
8017,62.95
8018,62.9166
8019,62.91
8020,62.94
8021,62.925
8022,62.94
8023,62.95
8024,62.952
8025,62.97
8026,62.965
8027,62.9629
8028,62.98
8029,62.95
8030,62.9601
8031,62.9958
8032,63.0056
8033,63.03
8034,63.01
8035,63.005
8036,63.01
8037,62.99
8038,62.9987
8039,62.98
8040,62.99
8041,63.0
8042,62.9936
8043,63.04
8044,63.05
8045,63.055
8046,63.05
8047,63.05
8048,63.07
8049,63.055
8050,63.04
8051,63.0998
8052,63.0899
8053,63.11
8054,63.1
8055,63.115
8056,63.115
8057,63.115
8058,63.12
8059,63.1167
8060,63.15
8061,63.11
8062,63.1
8063,63.109
8064,63.095
8065,63.09
8066,63.08
8067,63.05
8068,63.05
8069,63.04
8070,63.03
8071,63.01
8072,63.0
8073,62.98
8074,63.01
8075,63.015
8076,63.03
8077,63.05
8078,63.0864
8079,63.07
8080,63.0368
8081,63.07
8082,63.08
8083,63.085
8084,63.065
8085,63.08
8086,63.06
8087,63.06
8088,63.06
8089,63.065
8090,63.065
8091,63.03
8092,63.05
8093,63.08
8094,63.0764
8095,63.025
8096,63.03
8097,63.051
8098,63.069
8099,63.055
8100,63.05
8101,63.06
8102,63.0364
8103,63.0456
8104,63.06
8105,63.05
8106,63.04
8107,63.0465
8108,63.06
8109,63.05
8110,63.04
8111,63.0
8112,63.03
8113,63.01
8114,62.985
8115,62.955
8116,62.9692
8117,62.965
8118,62.98
8119,62.97
8120,62.97
8121,62.9564
8122,62.945
8123,62.96
8124,62.97
8125,62.98
8126,62.98
8127,62.945
8128,62.935
8129,62.935
8130,62.9
8131,62.88
8132,62.9
8133,62.89
8134,62.8718
8135,62.86
8136,62.905
8137,62.905
8138,62.87
8139,62.88
8140,62.8736
8141,62.84
8142,62.87
8143,62.86
8144,62.8993
8145,62.88
8146,62.885
8147,62.875
8148,62.8938
8149,62.895
8150,62.8758
8151,62.9
8152,62.895
8153,62.935
8154,62.92
8155,62.935
8156,62.9264
8157,62.9458
8158,62.955
8159,62.9663
8160,62.97
8161,62.9499
8162,62.93
8163,62.92
8164,62.9164
8165,62.915
8166,62.915
8167,62.9
8168,62.88
8169,62.8964
8170,62.87
8171,62.88
8172,62.89
8173,62.8947
8174,62.88
8175,62.87
8176,62.86
8177,62.84
8178,62.87
8179,62.85
8180,62.875
8181,62.88
8182,62.86
8183,62.895
8184,62.88
8185,62.89
8186,62.91
8187,62.91
8188,62.905
8189,62.94
8190,62.91
8191,63.16
8192,63.04
8193,62.96
8194,63.0653
8195,63.06
8196,63.1
8197,63.03
8198,63.01
8199,62.78
8200,62.904
8201,63.04
8202,62.83
8203,62.94
8204,62.85
8205,62.78
8206,62.765
8207,62.79
8208,62.81
8209,62.83
8210,62.8863
8211,62.845
8212,62.889
8213,62.8758
8214,62.9
8215,62.9
8216,62.9
8217,62.88
8218,62.86
8219,62.77
8220,62.84
8221,62.815
8222,62.81
8223,62.81
8224,62.82
8225,62.83
8226,62.8
8227,62.7999
8228,62.77
8229,62.77
8230,62.78
8231,62.7507
8232,62.75
8233,62.76
8234,62.705
8235,62.62
8236,62.57
8237,62.56
8238,62.517
8239,62.53100000000001
8240,62.495
8241,62.4201
8242,62.42
8243,62.361
8244,62.3201
8245,62.32
8246,62.32
8247,62.341
8248,62.395
8249,62.42
8250,62.5
8251,62.495
8252,62.5375
8253,62.59
8254,62.64
8255,62.5811
8256,62.54
8257,62.59
8258,62.59
8259,62.62
8260,62.645
8261,62.6
8262,62.59
8263,62.59
8264,62.61
8265,62.61
8266,62.57
8267,62.5
8268,62.48
8269,62.4801
8270,62.485
8271,62.431
8272,62.48
8273,62.465
8274,62.425
8275,62.475
8276,62.45
8277,62.433
8278,62.42
8279,62.4001
8280,62.383
8281,62.41
8282,62.435
8283,62.442
8284,62.4863
8285,62.51
8286,62.57
8287,62.59
8288,62.61
8289,62.64
8290,62.7
8291,62.69
8292,62.73
8293,62.76
8294,62.765
8295,62.76
8296,62.7269
8297,62.77
8298,62.78
8299,62.7357
8300,62.74
8301,62.665
8302,62.68
8303,62.685
8304,62.69
8305,62.69
8306,62.67
8307,62.6091
8308,62.65
8309,62.645
8310,62.64
8311,62.625
8312,62.6555
8313,62.65
8314,62.63
8315,62.665
8316,62.67
8317,62.63
8318,62.65
8319,62.69
8320,62.6666
8321,62.67
8322,62.62
8323,62.55
8324,62.555
8325,62.53100000000001
8326,62.5899
8327,62.56
8328,62.59
8329,62.61
8330,62.57
8331,62.57
8332,62.585
8333,62.57
8334,62.565
8335,62.54
8336,62.58
8337,62.56
8338,62.555
8339,62.58
8340,62.58
8341,62.578
8342,62.56
8343,62.55
8344,62.57
8345,62.59
8346,62.605
8347,62.61
8348,62.65
8349,62.67
8350,62.67
8351,62.665
8352,62.715
8353,62.69
8354,62.6601
8355,62.67
8356,62.665
8357,62.67
8358,62.6606
8359,62.66
8360,62.71
8361,62.6973
8362,62.64100000000001
8363,62.65
8364,62.66
8365,62.65
8366,62.67
8367,62.67
8368,62.6563
8369,62.6469
8370,62.61
8371,62.625
8372,62.63
8373,62.625
8374,62.6243
8375,62.6261
8376,62.59
8377,62.5898
8378,62.59
8379,62.59
8380,62.605
8381,62.62
8382,62.6184
8383,62.62
8384,62.65
8385,62.63
8386,62.635
8387,62.635
8388,62.625
8389,62.64
8390,62.64
8391,62.67
8392,62.6901
8393,62.705
8394,62.715
8395,62.7301
8396,62.73
8397,62.68
8398,62.67
8399,62.6799
8400,62.67
8401,62.68
8402,62.685
8403,62.67
8404,62.665
8405,62.67
8406,62.7
8407,62.72
8408,62.685
8409,62.68
8410,62.7
8411,62.67
8412,62.67
8413,62.64
8414,62.6399
8415,62.63
8416,62.635
8417,62.68
8418,62.6699
8419,62.6407
8420,62.631
8421,62.6436
8422,62.625
8423,62.64
8424,62.65
8425,62.65
8426,62.65
8427,62.635
8428,62.65
8429,62.645
8430,62.62
8431,62.63
8432,62.64
8433,62.65
8434,62.642
8435,62.65
8436,62.645
8437,62.64
8438,62.619
8439,62.63
8440,62.6182
8441,62.61
8442,62.62
8443,62.62
8444,62.61
8445,62.6
8446,62.575
8447,62.58
8448,62.585
8449,62.585
8450,62.57
8451,62.53
8452,62.54
8453,62.525
8454,62.525
8455,62.52
8456,62.515
8457,62.50100000000001
8458,62.51
8459,62.505
8460,62.515
8461,62.515
8462,62.51
8463,62.46
8464,62.44
8465,62.4451
8466,62.4
8467,62.395
8468,62.43
8469,62.455
8470,62.44
8471,62.42
8472,62.39
8473,62.35
8474,62.375
8475,62.38
8476,62.37
8477,62.39
8478,62.4163
8479,62.39
8480,62.3801
8481,62.3856
8482,62.37
8483,62.35
8484,62.385
8485,62.36
8486,62.37
8487,62.39100000000001
8488,62.39
8489,62.3801
8490,62.41
8491,62.4
8492,62.36
8493,62.34
8494,62.335
8495,62.33
8496,62.3001
8497,62.29
8498,62.25
8499,62.28
8500,62.2989
8501,62.28
8502,62.3
8503,62.3207
8504,62.35
8505,62.3393
8506,62.315
8507,62.322
8508,62.31
8509,62.265
8510,62.2558
8511,62.21100000000001
8512,62.22
8513,62.23
8514,62.23
8515,62.23
8516,62.2637
8517,62.28
8518,62.3
8519,62.3001
8520,62.2762
8521,62.2873
8522,62.29
8523,62.265
8524,62.26
8525,62.24
8526,62.22
8527,62.21
8528,62.17
8529,62.1201
8530,62.07100000000001
8531,62.1
8532,62.11
8533,62.07
8534,62.075
8535,62.06
8536,62.08
8537,62.05
8538,62.065
8539,62.08
8540,62.05
8541,62.05
8542,62.03
8543,62.03
8544,62.03
8545,61.98
8546,61.98
8547,61.971
8548,61.965
8549,61.95
8550,61.92100000000002
8551,61.95
8552,61.96
8553,61.96
8554,61.97
8555,61.935
8556,61.97
8557,61.965
8558,61.9142
8559,61.84
8560,61.79
8561,61.785
8562,61.78
8563,61.795
8564,61.75
8565,61.735
8566,61.72
8567,61.675
8568,61.69
8569,61.71
8570,61.73
8571,61.78
8572,61.775
8573,61.775
8574,61.77
8575,61.825
8576,61.84
8577,61.87
8578,61.88
8579,61.875
8580,61.94
8581,61.94
8582,61.575
8583,61.66
8584,61.66
8585,60.94
8586,61.355
8587,61.45
8588,61.36
8589,61.448
8590,61.63
8591,61.66
8592,61.6
8593,61.535
8594,61.58
8595,61.38
8596,61.35
8597,61.285
8598,61.31
8599,61.21
8600,61.15
8601,61.103
8602,61.04
8603,60.9837
8604,60.9505
8605,60.79
8606,60.9
8607,60.7793
8608,60.89
8609,60.97
8610,61.1201
8611,60.95
8612,61.0074
8613,61.06
8614,61.065
8615,61.105
8616,61.06
8617,61.06
8618,61.095
8619,61.1055
8620,61.095
8621,61.08
8622,61.115
8623,61.18
8624,61.3
8625,61.37
8626,61.27
8627,61.31
8628,61.34
8629,61.18
8630,61.27
8631,61.29
8632,61.29
8633,61.32
8634,61.395
8635,61.401
8636,61.395
8637,61.365
8638,61.375
8639,61.33
8640,61.36
8641,61.375
8642,61.401
8643,61.41
8644,61.41
8645,61.43
8646,61.415
8647,61.3355
8648,61.28100000000001
8649,61.2653
8650,61.215
8651,61.2
8652,61.27
8653,61.27
8654,61.225
8655,61.33
8656,61.26
8657,61.249
8658,61.29
8659,61.255
8660,61.265
8661,61.315
8662,61.2436
8663,61.22
8664,61.13
8665,61.12600000000001
8666,61.23
8667,61.2993
8668,61.32
8669,61.33
8670,61.41
8671,61.41
8672,61.4
8673,61.4
8674,61.405
8675,61.42
8676,61.415
8677,61.42
8678,61.395
8679,61.365
8680,61.37
8681,61.38
8682,61.415
8683,61.42
8684,61.42
8685,61.405
8686,61.47
8687,61.475
8688,61.48
8689,61.485
8690,61.535
8691,61.5699
8692,61.63
8693,61.69
8694,61.685
8695,61.67
8696,61.665
8697,61.655
8698,61.6542
8699,61.6
8700,61.5899
8701,61.699
8702,61.735
8703,61.755
