,GOOGL
8931,791.0499999999997
8932,791.39
8933,791.26
8934,791.26
8935,791.5075
8936,791.97
8937,791.77
8938,791.62
8939,791.3999999999999
8940,791.325
8941,791.225
8942,791.47
8943,791.97
8944,791.97
8945,791.6699999999997
8946,792.01
8947,791.8999999999999
8948,791.9199999999997
8949,791.8999999999999
8950,791.7660000000003
8951,791.71
8952,791.645
8953,791.39
8954,791.31
8955,791.25
8956,791.34
8957,791.59
8958,791.6699999999997
8959,791.71
8960,791.47
8961,791.37
8962,791.0399999999997
8963,791.09
8964,790.99
8965,791.1499999999999
8966,790.9099999999999
8967,790.63
8968,790.87
8969,791.0499999999997
8970,791.2999999999997
8971,793.95
8972,795.5
8973,796.215
8974,796.0249999999999
8975,795.7999999999997
8976,795.95
8977,796.0299999999999
8978,796.6599999999999
8979,796.14
8980,795.89
8981,796.1599999999999
8982,796.34
8983,796.43
8984,795.44
8985,795.61
8986,795.12
8987,794.99
8988,795.6
8989,795.49
8990,795.21
8991,795.201
8992,795.5499999999997
8993,795.31
8994,795.2999999999997
8995,796.06
8996,795.77
8997,795.34
8998,794.82
8999,794.69
9000,794.825
9001,792.88
9002,792.75
9003,794.0
9004,796.18
9005,796.76
9006,797.005
9007,796.09
9008,796.02
9009,795.99
9010,796.0818
9011,796.02
9012,795.8999999999999
9013,795.845
9014,796.5
9015,796.6499999999999
9016,797.51
9017,798.1
9018,798.9099999999999
9019,798.18
9020,797.84
9021,798.1699999999997
9022,798.6
9023,798.95
9024,798.43
9025,798.24
9026,798.0249999999999
9027,797.9099999999999
9028,797.81
9029,797.64
9030,797.52
9031,797.2775
9032,797.19
9033,797.2754
9034,797.34
9035,797.105
9036,796.83
9037,797.07
9038,797.73
9039,797.2899999999997
9040,797.24
9041,797.19
9042,797.1389999999999
9043,796.87
9044,796.63
9045,796.51
9046,796.625
9047,796.74
9048,797.23
9049,796.8999999999999
9050,796.7999999999997
9051,796.48
9052,796.34
9053,796.595
9054,797.205
9055,796.9199999999997
9056,797.82
9057,797.6219999999997
9058,797.5
9059,797.35
9060,797.2
9061,797.46
9062,797.6499999999999
9063,797.5
9064,796.95
9065,796.671
9066,796.81
9067,796.37
9068,796.9099999999999
9069,796.98
9070,796.99
9071,796.98
9072,797.0
9073,797.44
9074,797.49
9075,797.77
9076,797.805
9077,797.9099999999999
9078,797.77
9079,797.71
9080,797.94
9081,798.13
9082,798.0249999999999
9083,798.1
9084,798.46
9085,798.39
9086,798.465
9087,798.265
9088,798.43
9089,798.5
9090,798.52
9091,798.33
9092,798.32
9093,798.49
9094,798.38
9095,797.99
9096,797.7899999999997
9097,798.01
9098,797.26
9099,797.23
9100,796.83
9101,796.34
9102,795.4199999999997
9103,796.0399999999997
9104,796.3349999999997
9105,796.63
9106,796.23
9107,796.2899999999997
9108,796.1499999999999
9109,795.9199999999997
9110,795.9099999999999
9111,794.74
9112,794.25
9113,793.74
9114,794.2999999999997
9115,794.99
9116,794.4099999999999
9117,794.1
9118,794.9049999999999
9119,794.19
9120,794.555
9121,793.27
9122,793.23
9123,793.4175
9124,792.955
9125,793.6
9126,793.335
9127,791.95
9128,791.72
9129,791.5
9130,791.455
9131,791.7
9132,790.99
9133,791.59
9134,791.77
9135,791.7999999999997
9136,791.62
9137,791.61
9138,791.64
9139,791.5
9140,792.19
9141,792.1599999999999
9142,792.62
9143,792.57
9144,792.0399999999997
9145,791.8799999999999
9146,791.72
9147,791.76
9148,791.4475
9149,791.4505
9150,791.38
9151,791.3365
9152,790.6499999999999
9153,790.7
9154,790.95
9155,791.64
9156,791.671
9157,791.57
9158,791.63
9159,791.71
9160,792.195
9161,792.4837
9162,792.49
9163,792.56
9164,792.22
9165,792.5349999999999
9166,792.77
9167,792.9099999999999
9168,792.61
9169,792.7999999999997
9170,792.5399999999997
9171,792.5299999999999
9172,792.49
9173,793.07
9174,792.22
9175,792.48
9176,792.45
9177,792.58
9178,792.3999999999999
9179,792.5399999999997
9180,792.33
9181,792.5851
9182,792.82
9183,792.7535
9184,792.8999999999999
9185,792.58
9186,792.58
9187,792.5499999999997
9188,792.12
9189,792.4099999999999
9190,792.89
9191,793.06
9192,793.1186
9193,792.74
9194,793.0
9195,792.5299999999999
9196,792.36
9197,792.18
9198,791.471
9199,791.72
9200,791.93
9201,791.56
9202,791.61
9203,791.58
9204,791.46
9205,791.46
9206,791.6499999999999
9207,791.8999999999999
9208,791.855
9209,791.9125
9210,791.97
9211,791.83
9212,791.835
9213,791.82
9214,791.6638
9215,791.39
9216,791.0058
9217,791.0879
9218,791.1699999999997
9219,791.2799999999999
9220,791.2
9221,791.2999999999997
9222,791.6118
9223,791.716
9224,791.63
9225,791.6
9226,791.14
9227,791.0
9228,790.68
9229,790.705
9230,790.7616
9231,790.86
9232,791.1499999999999
9233,791.26
9234,791.1499999999999
9235,791.0219999999997
9236,790.3975
9237,790.1293
9238,790.1599999999999
9239,790.2799999999999
9240,790.83
9241,790.565
9242,790.6499999999999
9243,790.6
9244,790.2985
9245,790.5299999999999
9246,789.99
9247,790.385
9248,790.6610000000003
9249,790.7805
9250,790.8999999999999
9251,791.02
9252,790.99
9253,791.25
9254,790.6499999999999
9255,790.4099999999999
9256,789.84
9257,789.9060000000003
9258,790.34
9259,790.3229999999999
9260,790.1558999999999
9261,790.01
9262,789.93
9263,790.215
9264,790.36
9265,789.98
9266,789.88
9267,790.0
9268,790.47
9269,790.2749999999999
9270,790.0399999999997
9271,789.59
9272,789.4069
9273,789.88
9274,790.23
9275,790.645
9276,790.68
9277,790.345
9278,790.6499999999999
9279,791.32
9280,790.81
9281,791.07
9282,791.0499999999997
9283,791.59
9284,791.22
9285,790.87
9286,790.6699999999997
9287,790.27
9288,790.46
9289,790.35
9290,790.58
9291,790.23
9292,790.2850000000003
9293,790.34
9294,790.45
9295,790.45
9296,791.0
9297,791.0399999999997
9298,791.1599999999999
9299,791.0499999999997
9300,790.8025
9301,791.4199999999997
9302,791.4199999999997
9303,791.055
9304,790.7999999999997
9305,790.5317999999999
9306,791.68
9307,791.1499999999999
9308,791.0299999999999
9309,791.0499999999997
9310,791.31
9311,791.61
9312,791.75
9313,791.8349999999997
9314,791.9199999999997
9315,791.98
9316,792.4475
9317,792.1599999999999
9318,792.51
9319,792.365
9320,792.71
9321,792.2799999999999
9322,792.4061
9323,792.4249999999997
9324,792.3001
9325,792.35
9326,792.5
9327,792.7439999999997
9328,793.08
9329,793.13
9330,793.1499999999999
9331,793.6656
9332,793.88
9333,794.52
9334,794.06
9335,794.0299999999999
9336,794.2799999999999
9337,794.0299999999999
9338,793.9199999999997
9339,793.8999999999999
9340,794.07
9341,793.86
9342,793.84
9343,793.87
9344,793.6599999999999
9345,793.43
9346,793.575
9347,793.47
9348,793.52
9349,793.76
9350,793.49
9351,793.76
9352,793.22
9353,793.48
9354,793.31
9355,792.73
9356,793.39
9357,793.1499999999999
9358,793.08
9359,793.0299999999999
9360,793.22
9361,793.32
9362,792.07
9363,790.5
9364,790.8999999999999
9365,791.06
9366,792.0299999999999
9367,791.24
9368,791.73
9369,791.87
9370,792.2899999999997
9371,792.48
9372,793.58
9373,793.3999999999999
9374,793.5
9375,793.5737
9376,794.0
9377,794.23
9378,794.95
9379,794.9801
9380,794.51
9381,794.01
9382,795.01
9383,794.7849999999999
9384,794.49
9385,794.77
9386,795.0299999999999
9387,794.7075
9388,793.85
9389,793.68
9390,793.5499999999997
9391,793.59
9392,793.7949999999997
9393,793.95
9394,794.1549999999999
9395,794.9199999999997
9396,794.9099999999999
9397,795.57
9398,795.57
9399,795.75
9400,795.22
9401,795.33
9402,795.0299999999999
9403,795.62
9404,795.885
9405,795.73
9406,795.84
9407,795.765
9408,795.34
9409,795.4249999999997
9410,795.56
9411,795.5449999999997
9412,795.4099999999999
9413,795.4049999999999
9414,795.19
9415,795.3236
9416,795.63
9417,795.9049999999999
9418,795.51
9419,795.69
9420,795.69
9421,796.0
9422,795.97
9423,796.0
9424,795.7899999999997
9425,795.43
9426,795.46
9427,795.0955
9428,795.32
9429,795.0
9430,795.2268
9431,795.36
9432,795.745
9433,795.648
9434,795.195
9435,795.24
9436,795.2949999999997
9437,795.81
9438,795.815
9439,795.6601
9440,795.48
9441,796.14
9442,795.76
9443,795.4537
9444,795.68
9445,795.1699999999997
9446,795.26
9447,795.45
9448,795.0901
9449,795.1160000000001
9450,795.1651
9451,795.68
9452,795.765
9453,795.3101
9454,795.9199999999997
9455,795.86
9456,796.06
9457,796.01
9458,796.22
9459,795.68
9460,795.99
9461,795.95
9462,795.94
9463,795.85
9464,796.11
9465,796.0299999999999
9466,796.0
9467,796.2
9468,795.89
9469,795.9199999999997
9470,796.115
9471,796.02
9472,796.3999999999999
9473,796.36
9474,796.1499999999999
9475,796.1599999999999
9476,796.2
9477,796.09
9478,796.4199999999997
9479,796.11
9480,796.59
9481,796.61
9482,796.1
9483,796.1
9484,796.1
9485,796.35
9486,796.365
9487,796.38
9488,796.6
9489,796.5499999999997
9490,796.6649999999997
9491,796.7799999999999
9492,796.81
9493,797.0
9494,796.71
9495,796.51
9496,796.7
9497,797.49
9498,797.5249999999999
9499,797.47
9500,797.59
9501,797.88
9502,798.19
9503,798.1
9504,798.23
9505,798.0499999999997
9506,797.88
9507,797.81
9508,797.94
9509,797.7850000000003
9510,797.63
9511,797.59
9512,797.5333
9513,797.3587500000001
9514,797.1842
9515,797.4199999999997
9516,797.5499999999997
9517,797.7749999999999
9518,797.76
9519,797.6599999999999
9520,797.7899999999997
9521,798.0
9522,797.8882999999997
9523,797.93
9524,798.01
9525,798.0399999999997
9526,798.25
9527,798.1599999999999
9528,798.5
9529,798.5
9530,798.37
9531,798.2999999999997
9532,798.4199999999997
9533,798.4433333333333
9534,798.4666666666666
9535,798.49
9536,798.24
9537,798.37
9538,798.1499999999999
9539,798.0399999999997
9540,798.3012
9541,798.34
9542,798.1599999999999
9543,798.5
9544,798.24
9545,798.3052
9546,798.1
9547,798.0
9548,798.2799999999999
9549,798.0011
9550,798.11
9551,798.03375
9552,797.9575
9553,797.87375
9554,797.7899999999997
9555,797.8699999999999
9556,797.95
9557,798.1
9558,797.9199999999997
9559,798.0499999999997
9560,798.31
9561,798.1635999999999
9562,797.98
9563,797.955
9564,798.13
9565,798.0399999999997
9566,798.13
9567,798.015
9568,798.06
9569,798.06
9570,798.27
9571,798.23
9572,798.09
9573,797.98
9574,798.02
9575,797.98
9576,797.5499999999997
9577,797.27
9578,797.36
9579,797.34
9580,797.32
9581,797.52
9582,797.6099
9583,797.45
9584,797.36
9585,797.18
9586,797.18
9587,797.1824999999999
9588,797.185
9589,797.185
9590,797.0399999999997
9591,797.18
9592,797.21
9593,797.23
9594,797.2366666666667
9595,797.2433333333332
9596,797.25
9597,797.2099999999997
9598,797.1699999999997
9599,797.19
9600,797.3999999999999
9601,797.325
9602,797.465
9603,797.5
9604,797.457
9605,797.414
9606,797.845
9607,797.88
9608,797.79
9609,797.7
9610,797.97
9611,797.7
9612,797.7999999999997
9613,797.51
9614,797.505
9615,797.44
9616,797.63
9617,797.76
9618,797.7292
9619,797.62
9620,797.83
9621,797.73
9622,797.77
9623,797.6699999999997
9624,797.8542999999999
9625,797.61
9626,797.5575
9627,797.5299999999999
9628,797.7149999999997
9629,797.8999999999999
9630,797.88
9631,797.8999999999999
9632,797.9199999999997
9633,798.12
9634,798.3795
9635,798.24
9636,798.01
9637,798.01
9638,797.8999999999999
9639,797.85
9640,797.675
9641,797.5
9642,797.5
9643,797.6
9644,797.7
9645,797.71
9646,797.3999999999999
9647,797.3599999999999
9648,797.32
9649,797.2182
9650,797.23
9651,797.36
9652,797.45
9653,797.5588
9654,797.3999999999999
9655,797.23
9656,797.1
9657,796.85
9658,797.0414
9659,796.575
9660,796.49
9661,796.5
9662,796.75
9663,796.73
9664,796.74
9665,797.06
9666,796.9899999999999
9667,796.9199999999997
9668,796.97
9669,797.31
9670,797.5
9671,797.1
9672,796.8345
9673,797.14
9674,797.1599999999999
9675,797.0
9676,796.84
9677,796.705
9678,796.99
9679,796.9099999999999
9680,797.2
9681,797.32
9682,797.52
9683,797.39
9684,797.84
9685,797.7899999999997
9686,797.45
9687,797.6599999999999
9688,797.6502499999997
9689,797.6404999999999
9690,797.7136
9691,797.11
9692,797.0399999999997
9693,796.99
9694,797.1499999999999
9695,797.06
9696,797.0299999999999
9697,797.0589999999999
9698,796.98
9699,796.5000999999999
9700,796.6
9701,796.745
9702,796.89
9703,797.1560000000003
9704,796.8380000000002
9705,796.52
9706,796.5174999999997
9707,796.515
9708,796.61
9709,796.705
9710,796.7799999999999
9711,796.74
9712,796.95
9713,797.1499999999999
9714,796.57
9715,796.37
9716,796.34
9717,796.93
9718,796.7639999999999
9719,796.687
9720,796.61
9721,796.74
9722,796.25
9723,796.4199999999997
9724,796.22
9725,796.39
9726,796.35
9727,796.24
9728,796.2849999999999
9729,796.1785
9730,796.1749999999997
9731,796.13
9732,796.26
9733,796.13
9734,796.1749999999997
9735,796.216
9736,796.1599999999999
9737,796.2999999999997
9738,796.31
9739,796.76
9740,796.13
9741,796.465
9742,796.635
9743,796.57
9744,796.48
9745,796.36
9746,795.97
9747,795.86
9748,795.8999999999999
9749,795.8975
9750,795.82
9751,795.4249999999997
9752,796.0
9753,797.45
9754,797.73
9755,797.59
9756,797.02
9757,797.07
9758,796.39
9759,796.0299999999999
9760,796.25
9761,795.31
9762,794.72
9763,795.24
9764,795.02
9765,796.71
9766,796.95
9767,796.8999999999999
9768,796.38
9769,796.105
9770,796.2899999999997
9771,795.39
9772,795.31
9773,795.6332999999997
9774,795.5139
9775,796.22
9776,796.71
9777,796.6599999999999
9778,796.1599999999999
9779,796.39
9780,795.4099999999999
9781,795.38
9782,795.27
9783,795.0
9784,795.0
9785,794.9099999999999
9786,794.77
9787,794.62
9788,793.52
9789,792.1
9790,793.0499999999997
9791,792.5
9792,792.6499999999999
9793,792.7999999999997
9794,792.62
9795,792.22
9796,792.61
9797,792.33
9798,792.47
9799,791.6499
9800,791.7
9801,791.5915999999999
9802,791.5
9803,791.7443
9804,791.64
9805,791.3999999999999
9806,791.38
9807,791.5288
9808,791.8999999999999
9809,791.93
9810,792.97
9811,792.44
9812,792.34
9813,792.2999999999997
9814,790.98
9815,790.48
9816,791.62
9817,791.4283
9818,791.46
9819,791.38
9820,791.2088
9821,791.07
9822,791.6395999999999
9823,791.8041
9824,791.6749999999997
9825,791.685
9826,791.43
9827,791.45
9828,791.7799999999999
9829,791.6
9830,791.9339999999999
9831,791.59
9832,791.5
9833,791.43
9834,791.1
9835,791.115
9836,790.81
9837,791.0
9838,790.8712
9839,791.1844999999997
9840,790.9099999999999
9841,790.985
9842,791.135
9843,790.9099999999999
9844,791.1599999999999
9845,791.2
9846,791.37
9847,791.1699999999997
9848,791.21
9849,791.12
9850,791.1
9851,791.19
9852,791.02
9853,790.97
9854,791.01
9855,791.0
9856,791.0
9857,790.98
9858,791.0
9859,790.81
9860,791.3161
9861,791.11
9862,790.82
9863,791.0399999999997
9864,791.0641
9865,790.9099999999999
9866,791.22
9867,790.8999999999999
9868,790.69
9869,790.74
9870,790.8710000000003
9871,790.69
9872,790.75
9873,790.6
9874,790.33
9875,790.3569999999999
9876,790.1519999999997
9877,790.1599999999999
9878,790.39
9879,790.36
9880,790.56
9881,790.74
9882,790.61
9883,790.82
9884,790.81
9885,790.49
9886,790.5909
9887,790.72
9888,790.7999999999997
9889,790.57
9890,790.57
9891,790.6
9892,790.7
9893,790.75
9894,790.8249999999997
9895,790.8999999999999
9896,791.0
9897,790.845
9898,790.69
9899,790.68
9900,790.6499999999999
9901,790.49
9902,790.5
9903,790.46
9904,790.44
9905,790.74
9906,791.0126
9907,791.0299999999999
9908,791.0662999999997
9909,791.0399999999997
9910,791.12
9911,791.12
9912,791.08
9913,791.04
9914,791.0
9915,791.04
9916,791.08
9917,790.76
9918,790.72
9919,790.9680000000003
9920,790.7999999999997
9921,790.8499999999997
9922,790.8999999999999
9923,790.8899
9924,790.44
9925,790.52
9926,790.5014
9927,790.2899999999997
9928,790.4493
9929,790.59
9930,790.3669999999997
9931,790.5222999999999
9932,790.38
9933,790.5499999999997
9934,790.49
9935,790.5499999999997
9936,790.75
9937,790.85
9938,791.25
9939,791.33
9940,791.465
9941,791.6
9942,791.36
9943,791.21
9944,791.2799999999999
9945,791.0
9946,791.1
9947,790.8999999999999
9948,790.8999999999999
9949,791.32
9950,791.17505
9951,791.0301
9952,791.2999999999997
9953,791.196
9954,791.35
9955,791.35
9956,791.1223
9957,791.09115
9958,791.06
9959,791.06
9960,790.7999999999997
9961,790.5499999999997
9962,790.6510000000003
9963,790.89
9964,790.57
9965,790.6499999999999
9966,790.56
9967,790.58
9968,790.58
9969,790.61
9970,790.7001
9971,790.4049999999999
9972,790.4199999999997
9973,790.44
9974,790.4100000000003
9975,790.38
9976,790.61
9977,790.56
9978,790.43
9979,790.46
9980,790.32
9981,790.31
9982,790.3442
9983,790.3999999999999
9984,790.48
9985,790.4199999999997
9986,790.63
9987,790.98
9988,791.1
9989,791.1499999999999
9990,791.0
9991,791.03
9992,791.06
9993,791.1599999999999
9994,791.07
9995,790.86
9996,790.56
9997,790.26
9998,790.45
9999,790.6
10000,790.5550000000003
10001,790.51
10002,790.25
10003,790.32
10004,790.3672
10005,790.1
10006,790.27
10007,790.02
10008,790.35
10009,790.3999999999999
10010,790.47
10011,790.31
