,AMZN
12210,783.6599999999999
12211,783.6
12212,783.645
12213,783.39
12214,783.2799999999999
12215,783.6699999999997
12216,782.81
12217,782.93
12218,782.96
12219,782.9724999999999
12220,782.94
12221,783.2899999999997
12222,783.2799999999999
12223,783.59
12224,783.6489999999999
12225,783.47
12226,783.2999999999997
12227,783.0299999999999
12228,783.2899999999997
12229,783.2999999999997
12230,783.2899999999997
12231,783.2799999999999
12232,783.01
12233,782.86
12234,783.2899999999997
12235,783.31
12236,783.2899999999997
12237,783.1599999999999
12238,783.21
12239,783.01
12240,783.1499999999999
12241,783.2899999999997
12242,783.25
12243,783.33
12244,783.5
12245,782.83
12246,782.7
12247,782.7875
12248,783.0399999999997
12249,782.815
12250,782.865
12251,782.93
12252,782.83
12253,783.0349999999999
12254,783.115
12255,782.84
12256,783.0000999999999
12257,783.0412999999999
12258,782.954
12259,782.97
12260,782.83
12261,782.71
12262,782.73
12263,782.52
12264,782.825
12265,782.96
12266,782.97
12267,782.89
12268,782.845
12269,782.5657999999999
12270,782.5399999999997
12271,782.2
12272,782.1699999999997
12273,782.69
12274,782.7772
12275,782.645
12276,782.31
12277,782.315
12278,782.64
12279,782.37
12280,782.5
12281,782.5299999999999
12282,782.3999999999999
12283,782.443
12284,782.4099999999999
12285,782.21
12286,782.1699999999997
12287,782.24
12288,782.21
12289,782.222
12290,782.3576
12291,782.46
12292,782.1139999999997
12293,782.5
12294,782.3752
12295,782.44
12296,782.4199999999997
12297,782.5299999999999
12298,782.59
12299,782.39
12300,782.36
12301,782.3268
12302,782.38
12303,782.34
12304,782.4199999999997
12305,782.4199999999997
12306,782.39
12307,782.425
12308,782.46
12309,782.77
12310,782.58
12311,782.591
12312,782.73
12313,782.59
12314,782.6410000000003
12315,782.8037
12316,782.72
12317,782.76
12318,782.76
12319,782.5
12320,782.84
12321,782.6599999999999
12322,782.6
12323,782.5607999999999
12324,782.5
12325,782.3542
12326,782.2799999999999
12327,782.11
12328,782.2
12329,782.24
12330,782.0399999999997
12331,781.6599999999999
12332,781.5052
12333,782.2899999999997
12334,782.3299
12335,782.2208
12336,782.1323
12337,782.13
12338,782.11
12339,782.14
12340,782.1699999999997
12341,782.35
12342,782.56
12343,782.335
12344,782.4199999999997
12345,782.0401
12346,782.0499999999997
12347,781.99
12348,782.1
12349,781.6210000000003
12350,781.89
12351,781.74
12352,781.8860000000003
12353,782.35
12354,782.32
12355,782.2999999999997
12356,782.145
12357,782.2899999999997
12358,781.87
12359,782.065
12360,782.44
12361,782.62
12362,782.27
12363,782.2274999999997
12364,782.25
12365,782.32
12366,782.12
12367,782.5431999999997
12368,782.5449999999997
12369,782.73
12370,782.7088
12371,782.865
12372,782.86
12373,783.01
12374,783.055
12375,782.88
12376,782.8641
12377,782.87
12378,783.0249999999999
12379,783.0025
12380,783.5
12381,783.37
12382,783.35
12383,783.59
12384,783.5249999999999
12385,783.69
12386,783.84
12387,784.0399999999997
12388,783.75
12389,783.2749999999999
12390,783.2799999999999
12391,783.32
12392,783.5562999999999
12393,783.2999999999997
12394,783.01
12395,783.43
12396,783.39
12397,783.7999999999997
12398,783.98
12399,783.82
12400,783.5018999999999
12401,783.99
12402,783.998
12403,784.43
12404,784.58
12405,783.95
12406,784.32
12407,784.44
12408,784.2792
12409,784.1756
12410,784.32
12411,784.215
12412,784.125
12413,783.96
12414,784.11
12415,784.22
12416,784.01
12417,784.1699999999997
12418,784.2
12419,784.07
12420,784.3242
12421,784.075
12422,784.0499999999997
12423,783.96
12424,784.1599999999999
12425,784.0299999999999
12426,783.755
12427,783.49
12428,783.86
12429,783.5612
12430,783.3356
12431,783.43
12432,783.58
12433,783.3999999999999
12434,783.3624999999997
12435,783.6499999999999
12436,783.71
12437,784.1
12438,783.85
12439,783.73
12440,783.64
12441,783.62
12442,783.96
12443,783.815
12444,783.81
12445,783.855
12446,783.83
12447,783.94
12448,783.8684
12449,783.84
12450,783.87
12451,783.9099999999999
12452,783.96
12453,783.85
12454,783.815
12455,783.805
12456,783.76
12457,783.86
12458,783.7799999999999
12459,783.71
12460,783.9199999999997
12461,783.96
12462,784.0
12463,783.9099999999999
12464,784.07
12465,784.105
12466,784.08
12467,783.87
12468,783.6705
12469,783.38
12470,783.72
12471,783.7799999999999
12472,783.4149999999997
12473,783.435
12474,783.1599999999999
12475,783.0310000000003
12476,783.12
12477,783.37
12478,783.52
12479,783.56
12480,784.06
12481,780.13
12482,780.72
12483,780.3999999999999
12484,780.13
12485,780.09
12486,780.2199
12487,780.2799999999999
12488,780.2799999999999
12489,780.385
12490,780.1
12491,779.8999999999999
12492,780.0499999999997
12493,779.9199999999997
12494,780.13
12495,779.93
12496,779.945
12497,779.8024
12498,780.0071
12499,779.9199999999997
12500,779.1699999999997
12501,778.36
12502,778.73
12503,778.95
12504,778.35
12505,779.13
12506,778.87
12507,779.1499999999999
12508,779.23
12509,778.705
12510,778.87
12511,778.24
12512,777.7
12513,778.2237
12514,778.46
12515,778.1679
12516,778.4099999999999
12517,778.5372
12518,778.2899999999997
12519,777.82
12520,778.075
12521,778.18
12522,778.2695
12523,778.51
12524,778.52
12525,778.705
12526,779.1599999999999
12527,778.74
12528,778.5299999999999
12529,778.52
12530,778.5025
12531,778.7395
12532,778.23
12533,778.2899999999997
12534,778.5299999999999
12535,778.1499999999999
12536,778.34
12537,778.3512
12538,778.51
12539,778.39
12540,778.1
12541,777.6335
12542,777.93
12543,777.4199999999997
12544,777.6
12545,777.11
12546,777.24
12547,776.88
12548,776.3225
12549,776.26
12550,776.52
12551,776.7999999999997
12552,776.6169999999997
12553,776.5399999999997
12554,776.4199999999997
12555,776.2749999999999
12556,776.0401
12557,775.9099999999999
12558,775.97
12559,776.2
12560,775.82
12561,775.95
12562,775.86
12563,776.0625
12564,776.08
12565,776.2799999999999
12566,776.22
12567,776.5
12568,776.39
12569,776.19
12570,776.2999999999997
12571,776.32
12572,776.35
12573,775.85
12574,775.5
12575,775.39
12576,775.01
12577,775.6348
12578,775.35
12579,775.3999999999999
12580,775.0
12581,774.85
12582,774.58
12583,774.575
12584,774.4199999999997
12585,774.1599999999999
12586,774.21
12587,774.1699999999997
12588,774.61
12589,774.64
12590,774.25
12591,774.3999999999999
12592,774.57
12593,774.6599999999999
12594,774.49
12595,774.2999999999997
12596,774.8899
12597,774.73
12598,774.6699999999997
12599,774.32
12600,774.46
12601,774.4325
12602,774.36
12603,774.5299999999999
12604,774.47
12605,774.1873
12606,773.93
12607,774.0299999999999
12608,774.13
12609,774.1599999999999
12610,774.09
12611,773.6699999999997
12612,773.6
12613,773.27
12614,773.0499999999997
12615,773.59
12616,773.1599999999999
12617,773.4199999999997
12618,773.5
12619,773.0
12620,773.48
12621,773.5
12622,773.38
12623,773.1819
12624,773.205
12625,772.73
12626,772.7999999999997
12627,772.5
12628,772.5499999999997
12629,772.5499999999997
12630,772.5
12631,772.6699999999997
12632,772.5159
12633,772.74
12634,772.779
12635,772.6049
12636,772.62
12637,772.5399999999997
12638,772.2899999999997
12639,771.8889999999999
12640,771.73
12641,771.23
12642,770.815
12643,770.56
12644,770.01
12645,769.01
12646,769.14
12647,768.9099999999999
12648,768.34
12649,767.6
12650,768.1476
12651,767.82
12652,768.34
12653,768.95
12654,768.48
12655,768.5139999999999
12656,768.26
12657,768.2
12658,768.43
12659,768.75
12660,768.06
12661,767.93
12662,767.72
12663,767.4878
12664,767.98
12665,768.31
12666,768.6699999999997
12667,769.0499999999997
12668,769.0499999999997
12669,769.0499999999997
12670,768.71
12671,768.85
12672,769.1499999999999
12673,769.14
12674,769.38
12675,769.2999999999997
12676,769.5299999999999
12677,769.2999999999997
12678,769.0
12679,768.6599999999999
12680,768.2610000000003
12681,769.1076
12682,769.21
12683,768.81
12684,768.5701
12685,768.7
12686,768.5399999999997
12687,767.98
12688,768.4199999999997
12689,768.825
12690,768.6499999999999
12691,768.5299999999999
12692,768.5616
12693,768.43
12694,768.3673999999999
12695,767.95
12696,767.98
12697,767.9398999999999
12698,767.5399999999997
12699,767.701
12700,767.26
12701,767.11
12702,766.9580000000003
12703,766.36
12704,765.75
12705,765.6599999999999
12706,765.3116999999999
12707,764.5499999999997
12708,765.2999999999997
12709,765.86
12710,765.355
12711,765.5582
12712,765.2632
12713,764.77
12714,765.2799999999999
12715,765.6499999999999
12716,765.46
12717,765.36
12718,765.97
12719,766.0
12720,766.2899999999997
12721,766.2899999999997
12722,766.4914
12723,766.58
12724,767.1332
12725,766.975
12726,766.96
12727,766.6499999999999
12728,766.51
12729,765.9605
12730,766.012
12731,765.7799999999999
12732,765.52
12733,765.24
12734,765.1699999999997
12735,764.7899999999997
12736,764.7401
12737,765.2002
12738,765.57
12739,765.27
12740,764.9199999999997
12741,764.291
12742,763.76
12743,763.9783999999999
12744,764.09
12745,764.1
12746,764.24
12747,764.5
12748,764.9777
12749,764.94
12750,764.75
12751,764.45
12752,764.33
12753,764.0972
12754,763.9199999999997
12755,764.2657
12756,764.225
12757,764.3660999999997
12758,764.39
12759,764.25
12760,764.3646999999999
12761,763.85
12762,763.71
12763,764.33
12764,764.0499999999997
12765,764.1549999999999
12766,764.5
12767,764.99
12768,765.13
12769,765.0
12770,765.6
12771,765.14
12772,765.3889999999999
12773,765.76
12774,765.7269999999999
12775,766.27
12776,765.9377
12777,766.1
12778,766.1
12779,766.44
12780,766.6207
12781,766.1649999999997
12782,766.43
12783,766.5099
12784,766.21
12785,766.1796
12786,766.0499999999997
12787,766.5
12788,766.73
12789,767.1499999999999
12790,767.575
12791,767.97
12792,767.7999999999997
12793,767.93
12794,767.4457999999997
12795,767.2499
12796,766.97
12797,766.9389999999999
12798,766.68
12799,766.265
12800,766.14
12801,766.59
12802,766.6901
12803,766.8499
12804,766.38
12805,766.5684
12806,767.11
12807,767.0
12808,766.88
12809,767.23
12810,766.75
12811,767.005
12812,767.13
12813,767.9199999999997
12814,767.83
12815,767.1
12816,766.9199999999997
12817,766.7899999999997
12818,767.01
12819,766.77
12820,766.23
12821,765.99
12822,765.9099999999999
12823,766.12
12824,765.63
12825,765.56
12826,765.93
12827,766.24
12828,766.5299999999999
12829,766.3046
12830,766.36
12831,766.02
12832,765.95
12833,766.14
12834,766.39
12835,766.22
12836,766.22
12837,766.35
12838,766.4199999999997
12839,765.6699999999997
12840,765.9099999999999
12841,765.62
12842,765.69
12843,765.432
12844,765.32
12845,765.3694
12846,764.34
12847,763.95
12848,764.1599999999999
12849,764.74
12850,764.57
12851,764.62
12852,764.34
12853,764.1
12854,764.1830999999999
12855,764.61
12856,764.44
12857,763.8999999999999
12858,764.19
12859,764.19
12860,763.5399999999997
12861,763.18
12862,763.193
12863,763.2
12864,763.0299999999999
12865,762.51
12866,761.825
12867,761.85
12868,761.51
12869,761.3075
12870,760.14
12871,756.75
12872,757.31
12873,759.6
12874,761.435
12875,761.51
12876,762.3577
12877,763.37
12878,763.801
12879,764.23
12880,766.1
12881,765.197
12882,764.2988
12883,763.43
12884,763.5260000000003
12885,762.85
12886,762.8999999999999
12887,763.315
12888,762.89
12889,761.99
12890,761.86
12891,762.6916999999999
12892,763.345
12893,762.51
12894,761.77
12895,761.7677
12896,762.7319999999999
12897,763.5449999999997
12898,763.7799999999999
12899,763.875
12900,763.2
12901,762.9099999999999
12902,763.255
12903,762.61
12904,762.355
12905,763.3282
12906,763.01
12907,762.64
12908,763.11
12909,762.7
12910,762.5399999999997
12911,760.95
12912,760.9520999999999
12913,762.37
12914,762.11
12915,761.7749999999999
12916,761.48
12917,760.6599999999999
12918,760.2999999999997
12919,761.19
12920,761.095
12921,761.02
12922,762.6599999999999
12923,763.19
12924,762.76
12925,762.85
12926,763.9199999999997
12927,763.35
12928,763.63
12929,763.6189999999997
12930,764.12
12931,763.95
12932,764.84
12933,764.7455999999999
12934,765.07
12935,765.35
12936,765.4010000000003
12937,765.71
12938,765.4747999999997
12939,765.4393
12940,765.45
12941,765.345
12942,765.37
12943,765.5673
12944,765.865
12945,766.7999999999997
12946,766.6
12947,766.1599999999999
12948,765.49
12949,765.8799
12950,766.23
12951,766.0
12952,765.831
12953,765.4999
12954,765.4099999999999
12955,766.01
12956,766.0499999999997
12957,766.0399999999997
12958,766.445
12959,766.69
12960,766.81
12961,767.0426
12962,767.1
12963,767.6599999999999
12964,767.5449999999997
12965,767.904
12966,767.9747999999997
12967,768.07
12968,767.95
12969,767.9199999999997
12970,767.4099999999999
12971,767.31
12972,767.26
12973,767.06
12974,766.7999999999997
12975,766.76
12976,766.82
12977,766.25
12978,766.44
12979,766.4199999999997
12980,766.87
12981,767.34
12982,767.57
12983,767.5
12984,767.84
12985,768.23
12986,768.0
12987,768.2799999999999
12988,768.5022
12989,768.51
12990,768.5399999999997
12991,767.82
12992,767.76
12993,767.4249999999997
12994,768.1839999999999
12995,768.86
12996,769.1499999999999
12997,769.34
12998,769.8589999999997
12999,768.83
13000,769.01
13001,769.2080000000003
13002,768.9855
13003,768.6499999999999
13004,768.58
13005,768.0499999999997
13006,768.1652
13007,768.2799999999999
13008,767.99
13009,768.0
13010,767.7999999999997
13011,767.97
13012,768.39
13013,768.43
13014,768.9119999999997
13015,769.075
13016,769.07
13017,769.0825
13018,768.8392
13019,768.0449999999997
13020,767.8999999999999
13021,767.2
13022,767.1499999999999
13023,766.75
13024,767.3016
13025,767.25
13026,767.34
13027,766.7183
13028,766.48
13029,766.1977
13030,766.1599999999999
13031,766.01
13032,765.945
13033,765.63
13034,765.56
13035,765.0
13036,765.505
13037,765.88
13038,766.08
13039,765.85
13040,765.88
13041,766.1
13042,766.3528999999999
13043,766.39
13044,765.89
13045,765.99
13046,765.7999999999997
13047,765.9199999999997
13048,765.8800999999999
13049,765.9199999999997
13050,766.49
13051,766.38
13052,766.4199999999997
13053,766.8089999999999
13054,767.34
13055,766.96
13056,767.1310000000003
13057,767.25
13058,767.4239999999999
13059,766.9916
13060,766.7899999999997
13061,766.72
13062,766.31
13063,766.5110000000003
13064,766.7455999999999
13065,767.0887
13066,767.0349999999999
13067,767.38
13068,767.0299999999999
13069,767.3207999999997
13070,767.0801
13071,767.23
13072,767.2899999999997
13073,768.4395
13074,768.49
13075,768.48
13076,768.4199999999997
13077,768.465
13078,768.195
13079,768.0499999999997
13080,768.39
13081,768.5499999999997
13082,768.9122999999997
13083,768.7591999999999
13084,768.95
13085,769.24
13086,769.45
13087,769.3825
13088,769.4199999999997
13089,769.49
13090,769.4689999999997
13091,769.27
13092,769.2328
13093,769.06
13094,769.2084
13095,769.2989999999999
13096,770.43
13097,769.765
13098,770.0229
13099,769.0
13100,769.02
13101,769.7683
13102,769.57
13103,768.8749
13104,768.26
13105,768.0000999999999
13106,768.14
13107,768.52
13108,768.4099999999999
13109,768.1
13110,767.18
13111,766.76
13112,767.051
13113,767.5299
13114,767.45
13115,767.46
13116,767.25
13117,767.59
13118,768.76
13119,768.27
13120,768.6599999999999
13121,768.4099999999999
13122,768.56
